split_index,set,ligand_id
25,train,8560
25,train,8567
25,train,8568
25,train,8569
25,train,8570
25,train,8571
25,train,8573
25,train,8574
25,train,8575
25,train,8576
25,train,8577
25,train,8578
25,train,8579
25,train,8581
25,train,8582
25,train,8583
25,train,8584
25,train,8585
25,train,8589
25,train,8596
25,train,8597
25,train,8600
25,train,8601
25,train,8602
25,train,8603
25,train,8605
25,train,8606
25,train,8607
25,train,8610
25,train,8611
25,train,8612
25,train,8613
25,train,8614
25,train,8615
25,train,8616
25,train,8617
25,train,8618
25,train,8619
25,train,8620
25,train,8621
25,train,8622
25,train,8623
25,train,8624
25,train,8625
25,train,8628
25,train,8629
25,train,8630
25,train,8632
25,train,8638
25,train,8639
25,train,8640
25,train,8641
25,train,8643
25,train,8645
25,train,8648
25,train,8649
25,train,8651
25,train,8652
25,train,8653
25,train,8654
25,train,8655
25,train,8657
25,train,8659
25,train,8660
25,train,8668
25,train,8672
25,train,8678
25,train,8679
25,train,8691
25,train,8692
25,train,8695
25,train,8697
25,train,8702
25,train,8703
25,train,8704
25,train,8705
25,train,8706
25,train,8707
25,train,8709
25,train,8710
25,train,8711
25,train,8719
25,train,8720
25,train,8721
25,train,8722
25,train,8723
25,train,8724
25,train,8726
25,train,8730
25,train,8731
25,train,8732
25,train,8733
25,train,8736
25,train,8739
25,train,8747
25,train,8748
25,train,8749
25,train,8750
25,train,8751
25,train,8752
25,train,8753
25,train,8754
25,train,8755
25,train,8756
25,train,8757
25,train,8758
25,train,8759
25,train,8761
25,train,8764
25,train,8766
25,train,8774
25,train,8775
25,train,8776
25,train,8777
25,train,8778
25,train,8779
25,train,8780
25,train,8782
25,train,8783
25,train,8785
25,train,8791
25,train,8792
25,train,8798
25,train,8799
25,train,8800
25,train,8802
25,train,8803
25,train,8804
25,train,8813
25,train,8814
25,train,8815
25,train,8816
25,train,8817
25,train,8818
25,train,8819
25,train,8820
25,train,8821
25,train,8822
25,train,8823
25,train,8824
25,train,8825
25,train,8826
25,train,8827
25,train,8828
25,train,8829
25,train,8835
25,train,8836
25,train,8839
25,train,8840
25,train,8841
25,train,8842
25,train,8843
25,train,8848
25,train,8849
25,train,8858
25,train,8859
25,train,8860
25,train,8861
25,train,8862
25,train,8868
25,train,8869
25,train,8870
25,train,8871
25,train,8872
25,train,8873
25,train,8885
25,train,8887
25,train,8888
25,train,8890
25,train,8895
25,train,8898
25,train,8907
25,train,8908
25,train,8909
25,train,8910
25,train,8911
25,train,8912
25,train,8913
25,train,8914
25,train,8915
25,train,8916
25,train,8917
25,train,8919
25,train,8920
25,train,8922
25,train,8925
25,train,8926
25,train,8927
25,train,8936
25,train,8940
25,train,8942
25,train,8948
25,train,8949
25,train,8951
25,train,8952
25,train,8953
25,train,8954
25,train,8955
25,train,8956
25,train,8960
25,train,8964
25,train,8965
25,train,8966
25,train,8967
25,train,8968
25,train,8970
25,train,8972
25,train,8976
25,train,8977
25,train,8978
25,train,8979
25,train,8981
25,train,8990
25,train,8991
25,train,8992
25,train,8993
25,train,8994
25,train,8998
25,train,9003
25,train,9009
25,train,9010
25,train,9011
25,train,9012
25,train,9014
25,train,9015
25,train,9017
25,train,9018
25,train,9019
25,train,9020
25,train,9021
25,train,9022
25,train,9023
25,train,9026
25,train,9028
25,train,9032
25,train,9035
25,train,9036
25,train,9039
25,train,9040
25,train,9044
25,train,9045
25,train,9046
25,train,9048
25,train,9049
25,train,9053
25,train,9054
25,train,9057
25,train,9058
25,train,9059
25,train,9061
25,train,9062
25,train,9076
25,train,9082
25,train,9083
25,train,9086
25,train,9087
25,train,9089
25,train,9092
25,train,9093
25,train,9095
25,train,9096
25,train,9097
25,train,9098
25,train,9099
25,train,9101
25,train,9102
25,train,9103
25,train,9108
25,train,9109
25,train,9110
25,train,9112
25,train,9121
25,train,9122
25,train,9123
25,train,9124
25,train,9125
25,train,9126
25,train,9128
25,train,9132
25,train,9137
25,train,9138
25,train,9139
25,train,9141
25,train,9142
25,train,9146
25,train,9150
25,train,9151
25,train,9152
25,train,9156
25,train,9158
25,train,9161
25,train,9162
25,train,9163
25,train,9165
25,train,9166
25,train,9168
25,train,9171
25,train,9172
25,train,9179
25,train,9180
25,train,9182
25,train,9183
25,train,9186
25,train,9192
25,train,9199
25,train,9200
25,train,9201
25,train,9211
25,train,9222
25,train,9223
25,train,9224
25,train,9225
25,train,9226
25,train,9227
25,train,9240
25,train,9242
25,train,9244
25,train,9253
25,train,9259
25,train,9260
25,train,9261
25,train,9262
25,train,9263
25,train,9264
25,train,9265
25,train,9269
25,train,9282
25,train,9283
25,train,9284
25,train,9288
25,train,9289
25,train,9291
25,train,9294
25,train,9299
25,train,9306
25,train,9307
25,train,9310
25,train,9311
25,train,9314
25,train,9315
25,train,9317
25,train,9327
25,train,9328
25,train,9329
25,train,9330
25,train,9333
25,train,9334
25,train,9335
25,train,9336
25,train,9339
25,train,9341
25,train,9342
25,train,9343
25,train,9344
25,train,9345
25,train,9346
25,train,9348
25,train,9352
25,train,9353
25,train,9354
25,train,9355
25,train,9357
25,train,9359
25,train,9363
25,train,9365
25,train,9368
25,train,9369
25,train,9370
25,train,9371
25,train,9372
25,train,9373
25,train,9374
25,train,9375
25,train,9376
25,train,9378
25,train,9380
25,train,9381
25,train,9382
25,train,9383
25,train,9384
25,train,9385
25,train,9386
25,train,9387
25,train,9388
25,train,9389
25,train,9390
25,train,9391
25,train,9392
25,train,9393
25,train,9394
25,train,9395
25,train,9397
25,train,9398
25,train,9399
25,train,9400
25,train,9401
25,train,9402
25,train,9403
25,train,9404
25,train,9407
25,train,9408
25,train,9412
25,train,9413
25,train,9414
25,train,9415
25,train,9417
25,train,9418
25,train,9419
25,train,9422
25,train,9424
25,train,9425
25,train,9426
25,train,9427
25,train,9428
25,train,9429
25,train,9430
25,train,9431
25,train,9434
25,train,9435
25,train,9437
25,train,9438
25,train,9439
25,train,9440
25,train,9441
25,train,9443
25,train,9445
25,train,9446
25,train,9448
25,train,9449
25,train,9451
25,train,9452
25,train,9453
25,train,9454
25,train,9455
25,train,9456
25,train,9457
25,train,9458
25,train,9459
25,train,9460
25,train,9461
25,train,9462
25,train,9463
25,train,9476
25,train,9477
25,train,9479
25,train,9480
25,train,9481
25,train,9482
25,train,9483
25,train,9485
25,train,9486
25,train,9487
25,train,9488
25,train,9489
25,train,9491
25,train,9492
25,train,9493
25,train,9494
25,train,9496
25,train,9498
25,train,9499
25,train,9500
25,train,9502
25,train,9505
25,train,9506
25,train,9507
25,train,9508
25,train,9509
25,train,9511
25,train,9516
25,train,9519
25,train,9520
25,train,9521
25,train,9522
25,train,9523
25,train,9526
25,train,9527
25,train,9528
25,train,9530
25,train,9531
25,train,9532
25,train,9533
25,train,9534
25,train,9535
25,train,9536
25,train,9537
25,train,9538
25,train,9539
25,train,9540
25,train,9541
25,train,9546
25,train,9547
25,train,9548
25,train,9549
25,train,9550
25,train,9551
25,train,9553
25,train,9555
25,train,9557
25,train,9558
25,train,9559
25,train,9560
25,train,9561
25,train,9562
25,train,9563
25,train,9564
25,train,9565
25,train,9567
25,train,9585
25,train,9602
25,train,9603
25,train,9604
25,train,9608
25,train,9615
25,train,9616
25,train,9617
25,train,9618
25,train,9619
25,train,9620
25,train,9621
25,train,9622
25,train,9624
25,train,9625
25,train,9626
25,train,9627
25,train,9628
25,train,9629
25,train,9631
25,train,9632
25,train,9633
25,train,9634
25,train,9639
25,train,9640
25,train,9641
25,train,9642
25,train,9643
25,train,9644
25,train,9645
25,train,9646
25,train,9649
25,train,9651
25,train,9652
25,train,9653
25,train,9654
25,train,9655
25,train,9656
25,train,9660
25,train,9661
25,train,9662
25,train,9664
25,train,9669
25,train,9670
25,train,9673
25,train,9674
25,train,9675
25,train,9676
25,train,9677
25,train,9678
25,train,9679
25,train,9680
25,train,9681
25,train,9682
25,train,9683
25,train,9685
25,train,9708
25,train,9712
25,train,9713
25,train,9714
25,train,9723
25,train,9724
25,train,9726
25,train,9727
25,train,9728
25,train,9731
25,train,9733
25,train,9734
25,train,9736
25,train,9737
25,train,9738
25,train,9739
25,train,9745
25,train,9747
25,train,9749
25,train,9750
25,train,9752
25,train,9753
25,train,9755
25,train,9756
25,train,9757
25,train,9758
25,train,9760
25,train,9761
25,train,9762
25,train,9763
25,train,9764
25,train,9771
25,train,9772
25,train,9773
25,train,9774
25,train,9775
25,train,9776
25,train,9777
25,train,9779
25,train,9785
25,train,9786
25,train,9787
25,train,9789
25,train,9793
25,train,9795
25,train,9797
25,train,9798
25,train,9800
25,train,9801
25,train,9802
25,train,9803
25,train,9810
25,train,9814
25,train,9815
25,train,9816
25,train,9817
25,train,9818
25,train,9819
25,train,9826
25,train,9827
25,train,9828
25,train,9831
25,train,9838
25,train,9840
25,train,9841
25,train,9845
25,train,9847
25,train,9849
25,train,9850
25,train,9852
25,train,9853
25,train,9859
25,train,9862
25,train,9864
25,train,9865
25,train,9870
25,train,9871
25,train,9873
25,train,9876
25,train,9877
25,train,9882
25,train,9883
25,train,9884
25,train,9885
25,train,9886
25,train,9887
25,train,9888
25,train,9889
25,train,9890
25,train,9891
25,train,9892
25,train,9893
25,train,9894
25,train,9895
25,train,9897
25,train,9899
25,train,9900
25,train,9901
25,train,9905
25,train,9909
25,train,9910
25,train,9911
25,train,9917
25,train,9918
25,train,9919
25,train,9920
25,train,9925
25,train,9934
25,train,9935
25,train,9936
25,train,9938
25,train,9939
25,train,9940
25,train,9942
25,train,9945
25,train,9946
25,train,9948
25,train,9950
25,train,9951
25,train,9952
25,train,9953
25,train,9954
25,train,9955
25,train,9956
25,train,9957
25,train,9958
25,train,9959
25,train,9960
25,train,9961
25,train,9962
25,train,9963
25,train,9966
25,train,9967
25,train,9969
25,train,9970
25,train,9971
25,train,9972
25,train,9973
25,train,9974
25,train,9975
25,train,9976
25,train,9977
25,train,9982
25,train,9983
25,train,9984
25,train,9985
25,train,9986
25,train,9987
25,train,9988
25,train,9989
25,train,9990
25,train,9991
25,train,9992
25,train,9993
25,train,10000
25,train,10005
25,train,10012
25,train,10013
25,train,10014
25,train,10022
25,train,10032
25,train,10035
25,train,10036
25,train,10037
25,train,10038
25,train,10040
25,train,10041
25,train,10045
25,train,10046
25,train,10047
25,train,10049
25,train,10051
25,train,10053
25,train,10057
25,train,10058
25,train,10059
25,train,10060
25,train,10061
25,train,10062
25,train,10063
25,train,10065
25,train,10066
25,train,10067
25,train,10070
25,train,10071
25,train,10073
25,train,10074
25,train,10075
25,train,10076
25,train,10077
25,train,10079
25,train,10080
25,train,10081
25,train,10083
25,train,10085
25,train,10086
25,train,10087
25,train,10088
25,train,10089
25,train,10090
25,train,10091
25,train,10092
25,train,10093
25,train,10094
25,train,10095
25,train,10096
25,train,10098
25,train,10102
25,train,10104
25,train,10105
25,train,10106
25,train,10107
25,train,10108
25,train,10124
25,train,10125
25,train,10126
25,train,10127
25,train,10131
25,train,10132
25,train,10133
25,train,10134
25,train,10135
25,train,10137
25,train,10138
25,train,10140
25,train,10143
25,train,10144
25,train,10146
25,train,10150
25,train,10152
25,train,10154
25,train,10155
25,train,10157
25,train,10165
25,train,10166
25,train,10168
25,train,10169
25,train,10170
25,train,10179
25,train,10181
25,train,10182
25,train,10183
25,train,10184
25,train,10185
25,train,10187
25,train,10191
25,train,10195
25,train,10198
25,train,10200
25,train,10203
25,train,10204
25,train,10205
25,train,10206
25,train,10207
25,train,10208
25,train,10209
25,train,10210
25,train,10211
25,train,10212
25,train,10217
25,train,10218
25,train,10219
25,train,10223
25,train,10227
25,train,10229
25,train,10230
25,train,10235
25,train,10236
25,train,10237
25,train,10238
25,train,10239
25,train,10240
25,train,10241
25,train,10242
25,train,10247
25,train,10249
25,train,10250
25,train,10263
25,train,10264
25,train,10265
25,train,10267
25,train,10271
25,train,10272
25,train,10275
25,train,10279
25,train,10280
25,train,10281
25,train,10282
25,train,10283
25,train,10284
25,train,10286
25,train,10289
25,train,10291
25,train,10292
25,train,10293
25,train,10299
25,train,10300
25,train,10301
25,train,10302
25,train,10305
25,train,10308
25,train,10309
25,train,10310
25,train,10311
25,train,10312
25,train,10313
25,train,10314
25,train,10318
25,train,10319
25,train,10320
25,train,10323
25,train,10324
25,train,10325
25,train,10326
25,train,10328
25,train,10330
25,train,10331
25,train,10332
25,train,10334
25,train,10339
25,train,10344
25,train,10347
25,train,10351
25,train,10365
25,train,10366
25,train,10368
25,train,10369
25,train,10370
25,train,10372
25,train,10373
25,train,10374
25,train,10376
25,train,10379
25,train,10380
25,train,10382
25,train,10384
25,train,10387
25,train,10388
25,train,10392
25,train,10400
25,train,10409
25,train,10410
25,train,10412
25,train,10414
25,train,10417
25,train,10418
25,train,10419
25,train,10425
25,train,10439
25,train,10443
25,train,10446
25,train,10447
25,train,10449
25,train,10462
25,train,10464
25,train,10467
25,train,10471
25,train,10473
25,train,10474
25,train,10475
25,train,10476
25,train,10477
25,train,10478
25,train,10479
25,train,10481
25,train,10484
25,train,10485
25,train,10486
25,train,10487
25,train,10488
25,train,10489
25,train,10490
25,train,10492
25,train,10494
25,train,10495
25,train,10496
25,train,10500
25,train,10504
25,train,10505
25,train,10506
25,train,10508
25,train,10511
25,train,10512
25,train,10514
25,train,10515
25,train,10516
25,train,10517
25,train,10518
25,train,10519
25,train,10522
25,train,10523
25,train,10525
25,train,10527
25,train,10529
25,train,10530
25,train,10531
25,train,10532
25,train,10533
25,train,10534
25,train,10535
25,train,10541
25,train,10545
25,train,10550
25,train,10551
25,train,10552
25,train,10554
25,train,10557
25,train,10558
25,train,10559
25,train,10560
25,train,10562
25,train,10563
25,train,10564
25,train,10565
25,train,10566
25,train,10567
25,train,10568
25,train,10569
25,train,10570
25,train,10573
25,train,10575
25,train,10576
25,train,10577
25,train,10580
25,train,10581
25,train,10582
25,train,10583
25,train,10585
25,train,10588
25,train,10589
25,train,10590
25,train,10591
25,train,10594
25,train,10595
25,train,10597
25,train,10598
25,train,10599
25,train,10600
25,train,10601
25,train,10602
25,train,10603
25,train,10604
25,train,10605
25,train,10606
25,train,10607
25,train,10609
25,train,10610
25,train,10612
25,train,10614
25,train,10615
25,train,10617
25,train,10618
25,train,10620
25,train,10621
25,train,10623
25,train,10628
25,train,10629
25,train,10630
25,train,10631
25,train,10634
25,train,10635
25,train,10637
25,train,10640
25,train,10641
25,train,10642
25,train,10643
25,train,10644
25,train,10646
25,train,10648
25,train,10650
25,train,10654
25,train,10656
25,train,10659
25,train,10660
25,train,10661
25,train,10663
25,train,10665
25,train,10666
25,train,10667
25,train,10668
25,train,10669
25,train,10670
25,train,10671
25,train,10673
25,train,10674
25,train,10676
25,train,10677
25,train,10678
25,train,10679
25,train,10680
25,train,10684
25,train,10685
25,train,10686
25,train,10687
25,train,10688
25,train,10689
25,train,10692
25,train,10693
25,train,10694
25,train,10695
25,train,10701
25,train,10702
25,train,10703
25,train,10704
25,train,10707
25,train,10708
25,train,10709
25,train,10710
25,train,10711
25,train,10712
25,train,10713
25,train,10719
25,train,10720
25,train,10721
25,train,10725
25,train,10726
25,train,10728
25,train,10729
25,train,10731
25,train,10733
25,train,10740
25,train,10741
25,train,10742
25,train,10743
25,train,10744
25,train,10745
25,train,10747
25,train,10752
25,train,10754
25,train,10755
25,train,10756
25,train,10758
25,train,10761
25,train,10762
25,train,10763
25,train,10764
25,train,10766
25,train,10769
25,train,10770
25,train,10771
25,train,10773
25,train,10774
25,train,10777
25,train,10778
25,train,10780
25,train,10781
25,train,10782
25,train,10783
25,train,10784
25,train,10785
25,train,10789
25,train,10790
25,train,10792
25,train,10793
25,train,10794
25,train,10795
25,train,10796
25,train,10797
25,train,10798
25,train,10799
25,train,10800
25,train,10803
25,train,10804
25,train,10805
25,train,10806
25,train,10808
25,train,10809
25,train,10817
25,train,10820
25,train,10821
25,train,10823
25,train,10824
25,train,10825
25,train,10826
25,train,10828
25,train,10829
25,train,10830
25,train,10831
25,train,10833
25,train,10834
25,train,10835
25,train,10836
25,train,10837
25,train,10838
25,train,10839
25,train,10840
25,train,10842
25,train,10850
25,train,10852
25,train,10854
25,train,10855
25,train,10857
25,train,10858
25,train,10859
25,train,10860
25,train,10862
25,train,10863
25,train,10865
25,train,10866
25,train,10869
25,train,10871
25,train,10872
25,train,10877
25,train,10880
25,train,10884
25,train,10885
25,train,10886
25,train,10887
25,train,10889
25,train,10890
25,train,10891
25,train,10895
25,train,10897
25,train,10899
25,train,10901
25,train,10902
25,train,10904
25,train,10905
25,train,10906
25,train,10908
25,train,10909
25,train,10910
25,train,10911
25,train,10913
25,train,10919
25,train,10920
25,train,10922
25,train,10923
25,train,10924
25,train,10927
25,train,10928
25,train,10930
25,train,10931
25,train,10932
25,train,10934
25,train,10936
25,train,10937
25,train,10938
25,train,10947
25,train,10949
25,train,10955
25,train,10956
25,train,10977
25,train,10980
25,train,10981
25,train,10983
25,train,10984
25,train,10985
25,train,10986
25,train,10987
25,train,10988
25,train,10989
25,train,10990
25,train,10992
25,train,10996
25,train,10997
25,train,10998
25,train,11003
25,train,11009
25,train,11010
25,train,11012
25,train,11013
25,train,11014
25,train,11016
25,train,11018
25,train,11020
25,train,11023
25,train,11024
25,train,11025
25,train,11027
25,train,11028
25,train,11029
25,train,11030
25,train,11035
25,train,11036
25,train,11038
25,train,11043
25,train,11061
25,train,11075
25,train,11077
25,train,11078
25,train,11081
25,train,11082
25,train,11083
25,train,11084
25,train,11086
25,train,11090
25,train,11095
25,train,11096
25,train,11097
25,train,11100
25,train,11103
25,train,11109
25,train,11110
25,train,11111
25,train,11112
25,train,11115
25,train,11116
25,train,11119
25,train,11120
25,train,11121
25,train,11122
25,train,11125
25,train,11126
25,train,11127
25,train,11128
25,train,11130
25,train,11131
25,train,11132
25,train,11133
25,train,11137
25,train,11138
25,train,11140
25,train,11145
25,train,11146
25,train,11147
25,train,11149
25,train,11150
25,train,11151
25,train,11153
25,train,11154
25,train,11156
25,train,11159
25,train,11161
25,train,11163
25,train,11168
25,train,11173
25,train,11174
25,train,11176
25,train,11178
25,train,11183
25,train,11185
25,train,11188
25,train,11190
25,train,11191
25,train,11193
25,train,11199
25,train,11200
25,train,11203
25,train,11204
25,train,11205
25,train,11208
25,train,11209
25,train,11210
25,train,11211
25,train,11212
25,train,11214
25,train,11215
25,train,11217
25,train,11218
25,train,11219
25,train,11220
25,train,11221
25,train,11222
25,train,11224
25,train,11227
25,train,11228
25,train,11229
25,train,11234
25,train,11235
25,train,11236
25,train,11239
25,train,11240
25,train,11241
25,train,11243
25,train,11246
25,train,11247
25,train,11249
25,train,11251
25,train,11254
25,train,11256
25,train,11257
25,train,11258
25,train,11259
25,train,11260
25,train,11261
25,train,11263
25,train,11265
25,train,11281
25,train,11285
25,train,11287
25,train,11288
25,train,11292
25,train,11301
25,train,11302
25,train,11303
25,train,11304
25,train,11305
25,train,11308
25,train,11309
25,train,11312
25,train,11314
25,train,11315
25,train,11316
25,train,11317
25,train,11319
25,train,11320
25,train,11321
25,train,11322
25,train,11325
25,train,11326
25,train,11327
25,train,11328
25,train,11329
25,train,11330
25,train,11333
25,train,11337
25,train,11341
25,train,11342
25,train,11343
25,train,11346
25,train,11347
25,train,11349
25,train,11350
25,train,11352
25,train,11353
25,train,11354
25,train,11359
25,train,11363
25,train,11365
25,train,11368
25,train,11370
25,train,11372
25,train,11373
25,train,11374
25,train,11378
25,train,11379
25,train,11384
25,train,11385
25,train,11389
25,train,11394
25,train,11396
25,train,11397
25,train,11399
25,train,11405
25,train,11406
25,train,11409
25,train,11410
25,train,11411
25,train,11412
25,train,11413
25,train,11416
25,train,11417
25,train,11418
25,train,11419
25,train,11427
25,train,11431
25,train,11433
25,train,11434
25,train,11436
25,train,11437
25,train,11441
25,train,11443
25,train,11447
25,train,11448
25,train,11449
25,train,11451
25,train,11452
25,train,11456
25,train,11457
25,train,11462
25,train,11466
25,train,11468
25,train,11469
25,train,11476
25,train,11477
25,train,11478
25,train,11480
25,train,11481
25,train,11482
25,train,11485
25,train,11486
25,train,11487
25,train,11488
25,train,11491
25,train,11493
25,train,11494
25,train,11500
25,train,11501
25,train,11503
25,train,11504
25,train,11508
25,train,11509
25,train,11511
25,train,11512
25,train,11513
25,train,11514
25,train,11515
25,train,11524
25,train,11525
25,train,11526
25,train,11527
25,train,11528
25,train,11531
25,train,11532
25,train,11539
25,train,11540
25,train,11542
25,train,11543
25,train,11544
25,train,11546
25,train,11547
25,train,11548
25,train,11549
25,train,11550
25,train,11551
25,train,11552
25,train,11553
25,train,11554
25,train,11556
25,train,11557
25,train,11558
25,train,11559
25,train,11562
25,train,11565
25,train,11567
25,train,11569
25,train,11578
25,train,11579
25,train,11580
25,train,11581
25,train,11582
25,train,11584
25,train,11586
25,train,11587
25,train,11588
25,train,11598
25,train,11600
25,train,11601
25,train,11602
25,train,11603
25,train,11604
25,train,11608
25,train,11609
25,train,11610
25,train,11613
25,train,11614
25,train,11624
25,train,11625
25,train,11627
25,train,11628
25,train,11629
25,train,11630
25,train,11631
25,train,11632
25,train,11633
25,train,11634
25,train,11638
25,train,11643
25,train,11644
25,train,11646
25,train,11656
25,train,11669
25,train,11670
25,train,11671
25,train,11680
25,train,11681
25,train,11682
25,train,11683
25,train,11684
25,train,11685
25,train,11691
25,train,11692
25,train,11693
25,train,11694
25,train,11699
25,train,11700
25,train,11702
25,train,11704
25,train,11706
25,train,11708
25,train,11711
25,train,11712
25,train,11714
25,train,11716
25,train,11721
25,train,11722
25,train,11723
25,train,11725
25,train,11727
25,train,11728
25,train,11729
25,train,11730
25,train,11731
25,train,11734
25,train,11735
25,train,11743
25,train,11747
25,train,11753
25,train,11755
25,train,11758
25,train,11761
25,train,11773
25,train,11776
25,train,11780
25,train,11793
25,train,11796
25,train,11804
25,train,11806
25,train,11807
25,train,11808
25,train,11813
25,train,11814
25,train,11815
25,train,11816
25,train,11818
25,train,11819
25,train,11820
25,train,11821
25,train,11822
25,train,11823
25,train,11824
25,train,11825
25,train,11826
25,train,11827
25,train,11828
25,train,11829
25,train,11830
25,train,11831
25,train,11832
25,train,11833
25,train,11834
25,train,11835
25,train,11836
25,train,11837
25,train,11838
25,train,11839
25,train,11840
25,train,11842
25,train,11843
25,train,11844
25,train,11845
25,train,11846
25,train,11848
25,train,11849
25,train,11860
25,train,11862
25,train,11863
25,train,11864
25,train,11878
25,train,11879
25,train,11881
25,train,11882
25,train,11889
25,train,11890
25,train,11891
25,train,11892
25,train,11901
25,train,11913
25,train,11914
25,train,11921
25,train,11923
25,train,11924
25,train,11925
25,train,11926
25,train,11928
25,train,11930
25,train,11931
25,train,11932
25,train,11935
25,train,11937
25,train,11938
25,train,11939
25,train,11942
25,train,11944
25,train,11946
25,train,11947
25,train,11948
25,train,11950
25,train,11951
25,train,11952
25,train,11953
25,train,11958
25,train,11959
25,train,11960
25,train,11962
25,train,11963
25,train,11964
25,train,11965
25,train,11966
25,train,11968
25,train,11976
25,train,11977
25,train,11978
25,train,11979
25,train,11980
25,train,11983
25,train,11985
25,train,11986
25,train,11987
25,train,11988
25,train,11990
25,train,11991
25,train,11993
25,train,11994
25,train,11999
25,train,12000
25,train,12002
25,train,12012
25,train,12018
25,train,12019
25,train,12022
25,train,12023
25,train,12024
25,train,12045
25,train,12046
25,train,12047
25,train,12048
25,train,12049
25,train,12050
25,train,12051
25,train,12052
25,train,12056
25,train,12057
25,train,12058
25,train,12060
25,train,12062
25,train,12066
25,train,12067
25,train,12071
25,train,12084
25,train,12085
25,train,12086
25,train,12087
25,train,12088
25,train,12089
25,train,12090
25,train,12091
25,train,12092
25,train,12097
25,train,12101
25,train,12102
25,train,12103
25,train,12104
25,train,12105
25,train,12109
25,train,12111
25,train,12116
25,train,12117
25,train,12118
25,train,12119
25,train,12120
25,train,12121
25,train,12122
25,train,12123
25,train,12124
25,train,12125
25,train,12126
25,train,12127
25,train,12128
25,train,12129
25,train,12130
25,train,12136
25,train,12137
25,train,12151
25,train,12152
25,train,12154
25,train,12155
25,train,12156
25,train,12157
25,train,12158
25,train,12159
25,train,12168
25,train,12170
25,train,12173
25,train,12174
25,train,12177
25,train,12184
25,train,12197
25,train,12198
25,train,12199
25,train,12202
25,train,12208
25,train,12210
25,train,12211
25,train,12213
25,train,12214
25,train,12221
25,train,12222
25,train,12223
25,train,12230
25,train,12231
25,train,12239
25,train,12240
25,train,12241
25,train,12242
25,train,12243
25,train,12244
25,train,12245
25,train,12246
25,train,12247
25,train,12248
25,train,12249
25,train,12250
25,train,12251
25,train,12253
25,train,12257
25,train,12258
25,train,12261
25,train,12262
25,train,12265
25,train,12283
25,train,12284
25,train,12285
25,train,12286
25,train,12287
25,train,12290
25,train,12294
25,train,12296
25,train,12297
25,train,12298
25,train,12304
25,train,12305
25,train,12309
25,train,12310
25,train,12312
25,train,12314
25,train,12315
25,train,12318
25,train,12319
25,train,12320
25,train,12326
25,train,12340
25,train,12341
25,train,12351
25,train,12352
25,train,12356
25,train,12369
25,train,12375
25,train,12378
25,train,12379
25,train,12380
25,train,12381
25,train,12382
25,train,12384
25,train,12386
25,train,12420
25,train,12421
25,train,12429
25,train,12430
25,train,12431
25,train,12433
25,train,12436
25,train,12438
25,train,12439
25,train,12445
25,train,12450
25,train,12451
25,train,12452
25,train,12453
25,train,12456
25,train,12457
25,train,12459
25,train,12460
25,train,12461
25,train,12463
25,train,12465
25,train,12466
25,train,12468
25,train,12469
25,train,12470
25,train,12471
25,train,12472
25,train,12474
25,train,12476
25,train,12477
25,train,12478
25,train,12479
25,train,12481
25,train,12482
25,train,12483
25,train,12485
25,train,12495
25,train,12498
25,train,12499
25,train,12500
25,train,12502
25,train,12509
25,train,12510
25,train,12512
25,train,12516
25,train,12517
25,train,12523
25,train,12524
25,train,12526
25,train,12531
25,train,12532
25,train,12534
25,train,12538
25,train,12540
25,train,12541
25,train,12547
25,train,12550
25,train,12557
25,train,12558
25,train,12559
25,train,12560
25,train,12561
25,train,12566
25,train,12567
25,train,12568
25,train,12574
25,train,12577
25,train,12578
25,train,12580
25,train,12581
25,train,12583
25,train,12585
25,train,12588
25,train,12590
25,train,12592
25,train,12594
25,train,12597
25,train,12600
25,train,12601
25,train,12602
25,train,12607
25,train,12608
25,train,12609
25,train,12610
25,train,12611
25,train,12612
25,train,12615
25,train,12617
25,train,12623
25,train,12624
25,train,12625
25,train,12627
25,train,12628
25,train,12630
25,train,12631
25,train,12632
25,train,12635
25,train,12639
25,train,12640
25,train,12641
25,train,12643
25,train,12645
25,train,12646
25,train,12649
25,train,12652
25,train,12653
25,train,12656
25,train,12657
25,train,12658
25,train,12660
25,train,12664
25,train,12666
25,train,12670
25,train,12671
25,train,12673
25,train,12674
25,train,12675
25,train,12676
25,train,12680
25,train,12683
25,train,12686
25,train,12689
25,train,12691
25,train,12692
25,train,12693
25,train,12695
25,train,12696
25,train,12697
25,train,12698
25,train,12699
25,train,12700
25,train,12709
25,train,12711
25,train,12712
25,train,12714
25,train,12721
25,train,12722
25,train,12727
25,train,12728
25,train,12729
25,train,12731
25,train,12732
25,train,12733
25,train,12735
25,train,12739
25,train,12740
25,train,12742
25,train,12745
25,train,12747
25,train,12748
25,train,12749
25,train,12750
25,train,12752
25,train,12753
25,train,12754
25,train,12757
25,train,12758
25,train,12759
25,train,12761
25,train,12764
25,train,12767
25,train,12769
25,train,12770
25,train,12771
25,train,12772
25,train,12773
25,train,12774
25,train,12775
25,train,12776
25,train,12778
25,train,12782
25,train,12790
25,train,12791
25,train,12792
25,train,12795
25,train,12796
25,train,12799
25,train,12800
25,train,12803
25,train,12804
25,train,12806
25,train,12807
25,train,12808
25,train,12813
25,train,12814
25,train,12815
25,train,12816
25,train,12818
25,train,12821
25,train,12822
25,train,12823
25,train,12824
25,train,12825
25,train,12828
25,train,12830
25,train,12833
25,train,12834
25,train,12836
